Title,Author,Publisher,,,,,,
Ladies And Gentlemen Of The Jury: Greatest Closing Arguments In Modern Law,"Michael S Lief,Ben Bycel,H. Mitchell Caldwell",Scribner,,,,,,
A Leap Of Love: A Novella,Catherine Lim,Horizon Books,,,,,,
Salad Suppers,Andrea Chesman,Houghton Mifflin,,,,,,
Crystal Is Waiting (Window Of Singapore Series),Sr Pugalenthi,Seven Hills Books,,,,,,
The Comedy Of Errors (Wordsworth Classics),William Shakespeare,Wordsworth Editions,,,,,,
Much Ado About Nothing (Wordsworth Classics),William Shakespeare,Wordsworth Editions Ltd,,,,,,
The Colors Of The Rainbow : About Life And The Beauty Of Living,Daniela E. Schreier,One Planet Pub House,,,,,,
The Hound Of The Baskervilles (Wordsworth Classics),"Arthur Conan,Sir Doyle",Wordsworth Editions Ltd,,,,,,
Adventures Of Sherlock Holmes (Wordsworth Classics) (Wadsworth Collection),Sir Arthur Conan Doyle,Wordsworth Editions Ltd,,,,,,
Emma (Bantam Classics),Jane Austen,Bantam Classics,,,,,,
L'Accompagnatrice,Nina Berberova,J'ai Lu,,,,,,
Glass Menagerie (Penguin Plays &amp; Screenplays),Tennessee Williams,Penguin USA (P),,,,,,
"Star Wars, Episode I - The Phantom Menace",Terry Brooks,LucasBooks,,,,,,
The New Revelations: A Conversation With God,Neale Donald Walsch,Atria,,,,,,
Flower In The Snow (Wordsworth Romance),Julia Hammond,Wordsworth Editions Ltd,,,,,,
"The Goodnight Kiss (Fear Street Super Chillers, No. 3)",R. L. Stine,Simon Pulse,,,,,,
"He Say, She Say",Yolanda Joe,Grand Central Publishing,,,,,,
Lord Barry's Dream House (Signet Regency Romance),Emily Hendrickson,Signet,,,,,,
Hunter In Disguise (Loveswept),Kathy Disanto,Loveswept,,,,,,
Secrets Of The Street: My Life As Ivy Tilsley,Lynne Perrie,Blake Publishing,,,,,,
On A Night Like This,Ellen Sussman,Warner Books,,,,,,
Twelve Times Blessed,Jacquelyn Mitchard,HarperTorch,,,,,,
Billionaire Bachelors: Garrett (Silhouette Desire),Anne Marie Winston,Silhouette,,,,,,
Unforgettable,Bette Ford,HarperTorch,,,,,,
Anne Frank's Tales From The Secret Annex,Anne Frank,Bantam,,,,,,
Four Letters Of Love (Spanish Edition),Niall Williams,Pan Books Ltd,,,,,,
Desert Dawn,"Waris Dirie,Jeanne D'haem",Virago UK,,,,,,
My Best Friend's Girlfriend (Love Stories),Wendy Loggia,Bantam Books For Young Readers,,,,,,
Fire And Fog: A Fremont Jones Mystery (Fremont Jones Mysteries),Dianne Day,Crimeline,,,,,,
Tidewater Blood,William Hoffman,HarperTorch,,,,,,
Star Wars,George Lucas,Del Rey,,,,,,
Andy &amp; Andie (Love Stories),Malle Vallik,Bantam Books For Young Readers,,,,,,
The Secret Wife Of King George IV,Diane Haeger,St. Martin's Griffin,,,,,,
King Arthur And His Knights Of The Round Table (Puffin Classics),"Roger Lancelyn Green,Lotte Reiniger",Puffin,,,,,,
"Men Are From Mars, Women Are From Venus: The Classic Guide To Understanding The Opposite Sex",John Gray,Harper Paperbacks,,,,,,
Hitts &amp; Mrs.,Lori Bryant-woolridge,Avon A,,,,,,
The Dance (Love Stories),"Craig Hillman,Kieran Scott,Elizabeth Skurnick",Bantam Books For Young Readers,,,,,,
Pair Of Blue Eyes (Wordsworth Classics) (Wordsworth Collection),Thomas Hardy,Wordsworth Editions Ltd,,,,,,
Do I Have To Give Up Me To Be Loved By You?,Jordan Paul,CompCare Publications,,,,,,
How To Invest When You Don't Have Any Money (The Motley Fool),Chris Spink,Boxtree,,,,,,
"Earl Proulx's Yankee Home Hints: From Stains On The Rug To Squirrels In The Attic, Over 1,500 Ingenious Solutions To Everyday Household Problems",Earl Proulx,St Martins Pr,,,,,,
The Sun In The Morning: My Early Years In India And England,M. M. Kaye,St Martins Press,,,,,,
Cuba Diaries: An American Housewife In Havana,Isadora Tattlin,Broadway,,,,,,
The Secret Diary Of Anne Boleyn,Robin Maxwell,Touchstone,,,,,,
I Who Have Never Known Men,"Jacqueline Harpman,Ros Schwartz",Harper Voyager,,,,,,
The Magician,Carla Cook,Love Spell,,,,,,
The Gingerbread Man,Maggie Shayne,Jove,,,,,,
"Naked Prey (Lucas Davenport, No. 14)",John Sandford,Berkley,,,,,,
A Body To Die For,Kate White,Vision,,,,,,
Just Friends,Robyn Sisman,Ballantine Books,,,,,,
Wish Come True (Carson Springs Novel),Eileen Goudge,Signet,,,,,,
Original Sin (Adam Dalgliesh Mystery Series #9),P. D. James,Alfred A. Knopf,,,,,,
Strong Women Eat Well,"Miriam E. Nelson,Judy Knipe",Perigee Trade,,,,,,
All We Know Of Love: A Novel,Katie Schneider,Broadway,,,,,,
"Expecting Adam: A True Story Of Birth, Rebirth, And Everyday Magic",Martha Beck,Times Books,,,,,,
The Camino : A Journey Of The Spirit,Shirley MacLaine,Atria Books,,,,,,
Le Je?e Et Le Festin,"Anita Desai,Anne-C?ile Padoux",Gallimard,,,,,,
Je Voudrais Que Quelqu'un M'attende Quelque Part,Anna Gavalda,J'ai Lu,,,,,,
La Dame De Berlin,"Franck,Vautrin",Pocket,,,,,,
The Jade Peony,Wayson Choy,Douglas &amp; McIntyre,,,,,,
Falling Into Glory (Contents S.),Robert Westall,Mammoth,,,,,,
The President,"Miguel Angel Asturias,Frances Partridge",Waveland Pr Inc,,,,,,
The Wisdom Of Father Brown (Father Brown Mystery),G. K. Chesterton,Penguin (Non-Classics),,,,,,
"A Fairy Tale Of New York (Donleavy, J. P.)",J. P. Donleavy,Atlantic Monthly Press,,,,,,
Don Quixote (Modern Library Classics),"Miguel De Cervantes,Tobias Smollett,Carlos Fuentes",Modern Library,,,,,,
The Witches,Roald Dahl,Puffin,,,,,,
"It's Not How Good You Are, Its How Good You Want To Be: The World's Best Selling Book",Paul Arden,Phaidon Press,,,,,,
"Diana-Taschenb?her, Nr.1, Das Gr?e Akkordeon",Annie Proulx,Diana,,,,,,
The Inheritance: A Novel,Tom Savage,Dutton Adult,,,,,,
White Horses,Alice Hoffman,Berkley Trade,,,,,,
Midnight Bayou,Nora Roberts,Putnam Adult,,,,,,
Cerebro,Robin Cook,Emece Editores,,,,,,
Cronica De Una Muerte Anunciada (Spanish Edition),Gabriel Garcia Marquez,Editorial Sudamericana,,,,,,
Local Girls,Alice Hoffman,Berkley Trade,,,,,,
Open Season,Linda Howard,Pocket Books,,,,,,
Divine Secrets Of The Ya-ya Sisterhood: A Novel,Rebecca Wells,Harpercollins (Mm),,,,,,
Art And Lies Edition,Jeanette Winterson,Trafalgar Square,,,,,,
Bomber's Law: A Novel (John MacRae Books),George V. Higgins,Picador,,,,,,
Fountain Of Death (Gregor Demarkian Series),Jane Haddam,Bantam Books,,,,,,
Song Of Survival: Women Interned,Helen Colijn,White Cloud Press,,,,,,
The Court,William J. Coughlin,St. Martin's Paperbacks,,,,,,
Dress Her In Indigo (Travis Mcgee),John D. MacDonald,Fawcett,,,,,,
Rum Punch,Elmore Leonard,HarperTorch,,,,,,
The Human Stain,Philip Roth,Houghton Mifflin Harcourt,,,,,,
Fingersmith,Sarah Waters,Riverhead Trade,,,,,,
Cimarron Rose (Billy Bob Holland),James Lee Burke,Hyperion,,,,,,
Warum Krieg? Ein Briefwechsel,"Albert Einstein,Sigmund Freud,Isaac Asimov",,,,,,,
"Heart Song (Logan Family Series, Bk. 2)",V. C. Andrews,Pocket Books,,,,,,
Hidden Jewel (Landry Saga),V.C. Andrews,Pocket,,,,,,
Runaways (Orphans Series),V.C. Andrews,Pocket Books,,,,,,
Unfinished Symphony,V.C. Andrews,Pocket Books,,,,,,
Creekers,Edward Lee,Zebra,,,,,,
Music In The Night (Logan Family),V.C. Andrews,Pocket,,,,,,
Doll's Eyes,Bari Wood,Avon Books (Mm),,,,,,
Shadowfires,Dean Koontz,Berkley,,,,,,
Aziyad?Pierre Loti,http://www.openisbn.com/cover/2070381471_72.jpg,406,,,,,,
The Babel Effect,Daniel Hecht,Crown,,,,,,
In A Dark Wood Wandering: A Novel Of The Middle Ages,Hella S. Haasse HAASSE,Academy Chicago Publishers,,,,,,
The Abomination: A Novel,Paul Golding,Vintage,,,,,,
The Life Of God (as Told By Himself),"Franco Ferrucci,Franco Ferrucci,Raymond Rosenthal",University Of Chicago Press,,,,,,
Strip Jack,Ian Rankin,St. Martin's Paperbacks,,,,,,
"Janet Frame: An Autobiography; Volume One : To The Is-Land, Volume Two : An Angel At My Table, Volume Three : The Envoy From Mirror City/ 3 Volumes In One Book",Janet Frame,George Braziller,,,,,,
"The Spirit Of Tibet: The Life And World Of Khyentse Rinpoche, Spiritual Teacher","Khyentse Rinpoche,Matthieu Ricard,Matthieu Ricard",Aperture,,,,,,
Fever 1793,Laurie Halse Anderson,Simon &amp; Schuster Books For Young Readers,,,,,,
Die M?ner Sind An Allem Schuld,Alice Vaara,Bastei L?be,,,,,,
"Karen's Surprise (Baby-Sitters Little Sister, 13)","Ann M. Martin,Susan Tang",Apple,,,,,,
ALL AROUND THE TOWN,Mary Higgins Clark,Simon &amp; Schuster,,,,,,
"Taste Berries For Teens: Inspirational Short Stories And Encouragement On Life, Love, Friendship And Tough Issues","Bettie B. Youngs,Jennifer Youngs","Health Communications, Inc.",,,,,,
Freud: Three Case Histories,"Sigmund Freud,Philip Rieff",Collier Books,,,,,,
Feminine Wiles (Black Lace),Karina Moore,Buccaneer Books,,,,,,
Behind The Mask (Meridian),Ian Buruma,Plume,,,,,,
Midnight Whispers,"Patricia Matthews,Clayton Matthews",Bantam Books (Mm),,,,,,
Spring Moon: A Novel Of China,Bette Lord,Avon Books (Mm),,,,,,
The Ranch,Danielle Steel,Dell,,,,,,
The Celestine Prophecy,James Redfield,"Warner Books, Inc.",,,,,,
A Shocker On Shock Street (Goosebumps),R. L. Stine,Scholastic,,,,,,
Identity: A Novel,Milan Kundera,Harper Perennial,,,,,,
"Welcome To Dead House (Goosebumps, No. 1)",R. L. Stine,Scholastic,,,,,,
Attack Of The Jack-O'-Lanterns (Goosebumps),R. L. Stine,Scholastic Paperbacks,,,,,,
Remembering Blue: A Novel,Connie May Fowler,Doubleday,,,,,,
Up Through Water,Darcey Steinke,Doubleday,,,,,,
Conspiracy.Com: A Novel,R. J. Pineiro,Forge Books,,,,,,
Second Sight: A Miraculous Story Of Vision Regained,Charlotte Sanford,M Evans &amp; Co,,,,,,
Blood And Sand,Rosemary Sutcliff,Hodder &amp; Stoughton,,,,,,
Remembrance Day,Henry Porter,Simon &amp; Schuster,,,,,,
Where Serpents Lie,T. Jefferson Parker,Hyperion Books,,,,,,
Disclosure,Michael Crichton,Knopf,,,,,,
Confessions,Diana Silber,Bantam,,,,,,
Bright Shark,Robert Ballard,Delacorte Press,,,,,,
The Greatest Evil (Father Koesler Mystery),William X. Kienzle,Andrews Mcmeel Pub,,,,,,
Presumption Of Guilt,Leilia Kelly,Kensington,,,,,,
Hurricane Bay,Heather Graham,Mira,,,,,,
The Crawlspace Conspiracy,Thomas Keech,Baskerville Publishers,,,,,,
The Sentry,Ross Kasminoff,Crown,,,,,,
Light In Shadow,Jayne Ann Krentz,Putnam Adult,,,,,,
Savage Justice: A Novel,Ron Handberg,Birch Lane Pr,,,,,,
Malice In Miniature: A Dorothy Martin Mystery,Jeanne M. Dams,Walker &amp; Company,,,,,,
The Red Room,Nicci French,Mysterious Press,,,,,,
The Juror,George Dawes Green,Warner Books,,,,,,
Don't Cry Now: A Novel,Joy Fielding,William Morrow &amp; Co,,,,,,
All Shall Be Well (a Superintendent Duncan Kincaid/sergeant Gemma James Myster,Deborah Crombie,Scribner,,,,,,
Kill The Shogun (Samurai Mysteries),Dale Furutani,William Morrow &amp; Company,,,,,,
The Shadow Man,John Katzenbach,Ballantine Books,,,,,,
No Greater Love,William X. Kienzle,Andrews Mcmeel Pub,,,,,,
I'll Be Watching You,Victoria Gotti,Crown,,,,,,
Chameleon,Shirley Kennett,Kensington,,,,,,
The White Jade Fox,Andre Norton,E. P. Dutton,,,,,,
Z FOR ZACHARIAH,Robert C. O'Brien,Atheneum,,,,,,
Summer Solstice,Elizabeth North,Knopf,,,,,,
Reckless Driver: A Novel,Lisa Vice,Dutton Adult,,,,,,
Dreaming In Color,Charlotte Vale Allen,Doubleday,,,,,,
Breakthrough: The Next Step,Whitley Strieber,Harpercollins,,,,,,
Is Anyone Out There?,Frank Drake,Delacorte Press,,,,,,
Children Of The Vampire,Jeanne Kalogridis,Delacorte Press,,,,,,
A Cardinal Offense: A Father Dowling Mystery,Ralph M. McInerny,St Martins Pr,,,,,,
Wild Decembers,Edna O'Brien,Mariner Books,,,,,,
Daughter Mine: A Novel,Herbert Gold,St. Martin's Press,,,,,,
"Paradise Lost (Joanna Brady Mysteries, Book 9)",J.A. Jance,William Morrow,,,,,,
The Ghost Road,Pat Barker,Viking,,,,,,
Avis De Grand Frais,Isabel Wolff,Pocket,,,,,,
Inkheart,Cornelia Funke,The Chicken House,,,,,,
Troy,Ad?e Geras,Graphia,,,,,,
The Dante Club: A Novel,Matthew Pearl,Random House Trade Paperbacks,,,,,,
Flush: A Biography,Virginia Woolf,Mariner Books,,,,,,
Home Makeovers In An Instant (Practical Handbook),Stewart And Sally Walton,Anness,,,,,,
"Raising Your Spirited Child: A Guide For Parents Whose Child Is More Intense, Sensitive, Perceptive, Persistent, Energetic",Mary Sheedy Kurcinka,Harper Paperbacks,,,,,,
Crimson Rain,Meg O'Brien,Mira,,,,,,
Cross Channel,Julian Barnes,Pan Books Ltd,,,,,,
"Strange Places, Questionable People: Updated With A New Chapter On Kosovo",John Simpson,Pan Macmillan,,,,,,
A Dangerous Friend,Ward Just,Mariner Books,,,,,,
Derailed In Uncle Ho's Victory Garden,Tim Page,Simon &amp; Schuster,,,,,,
The Emperor's New Clothes.,Hans Christian. Anderson,Atlantic Monthly.,,,,,,
Herbstwolken: Roman,Adriana Trigiani,Heyne Verlag,,,,,,
Der Gaukler Der K?ige,Marion Philadelphia,Blanvalet,,,,,,
Under The Banner Of Heaven: A Story Of Violent Faith,Jon Krakauer,Doubleday,,,,,,
Der Ruf Des Meeres,Janine Boissard,Droemer Knaur,,,,,,
At The Entrance To The Garden Of Eden: A Jew's Search For God With Christians And Muslims In The Holy Land,Yossi K. Halevi,William Morrow,,,,,,
Jesus Through Jewish Eyes: Rabbis And Scholars Engage An Ancient Brother In A New Conversation,"Beatrice Bruteau,Beatrice Bruteau",Orbis Books,,,,,,
In The Shadow Of The Prophet: The Struggle For The Soul Of Islam,Milton Viorst,Basic Books,,,,,,
Tales Of The Lavender Menace: A Memoir Of Liberation,Karla Jay,Basic Books,,,,,,
The Philosophy Of Humanism,Corliss Lamont,Humanist Press,,,,,,
"Gender Outlaw: On Men, Women And The Rest Of Us",Kate Bornstein,Vintage,,,,,,
Betty White In Person,Betty White,Doubleday,,,,,,
The Unitarian Universalist Pocket Guide,"John A. Buehrens,Unitarian Universalist Associatio",Unitarian Universalist Assn,,,,,,
I Ching In Ten Minutes,Richard T. Kaser,Harper Perennial,,,,,,
Pretty In Punk: Girl's Gender Resistance In A Boy's Subculture,Lauraine Leblanc,Rutgers University Press,,,,,,
Travels In West Africa (Everyman's Library (Paper)),"Mary Kingsley,Elspeth Huxley",Everyman Paperbacks,,,,,,
A Thousand Acres,Jane Smiley,Ivy Books,,,,,,
The Mayflower Murderer And Other Forgotten Firsts In American History,Peter F. Stevens,William Morrow &amp; Co,,,,,,
The GOLD OF EXODUS,Howard Blum,Pocket,,,,,,
"Underground: Tales Of Hacking, Madness, And Obsession On The Electronic Frontier",Suelette Dreyfuss,Mandarin Australia,,,,,,
Islam And The West,Bernard Lewis,"Oxford University Press, USA",,,,,,
Ender's Game (Enders),Orson Scott Card,LEGEND,,,,,,
Why Are We At War?,Norman Mailer,Random House Trade Paperbacks,,,,,,
Equus (Penguin Plays),Peter Shaffer,Penguin (Non-Classics),,,,,,
Fallt? Ins Paradies.,"Ethan Coen,Detlev Ullrich",Goldmann,,,,,,
Joe Goulds Geheimnis,"Joseph Mitchell,Eike Sch?feld",Goldmann,,,,,,
Wilde Lupinen,Charlotte Link,Goldmann,,,,,,
X Files #07 Fear (X Files Middle Grade),Les Martin,HarperEntertainment,,,,,,
Away: A Novel,Jane Urquhart,Penguin (Non-Classics),,,,,,
Soloalbum.,"Benjamin Von Stuckrad-Barre,Benjamin Von Stuckrad-",Kiepenheuer &amp; Witsch,,,,,,
We Wish You A Merry Murder,Valerie Wolzien,Fawcett,,,,,,
The Haunting (Paul Doherty Historical Mysteries),Paul Doherty,Headline Book Publishing,,,,,,
A Booke Of Days: A Journal Of The Crusade,Stephen J. Rivele,Pan Macmillan,,,,,,
Fanning The Flame,Kat Martin,Pocket Books,,,,,,
A Killing Sky (Frank Palvicek Mysteries),Andy Straka,Signet,,,,,,
Downtown,Anne Rivers Siddons,Harpercollins,,,,,,
Angels Flight (Harry Bosch),Michael Connelly,Little Brown &amp; Co (T),,,,,,
"Four To Score (Stephanie Plum, No. 4) (Stephanie Plum Novels)",Janet Evanovich,St. Martin's Press,,,,,,
Irish Mist: A Nuala Anne McGrail Novel,Andrew M. Greeley,Forge,,,,,,
The Double Minded Men: A Martha's Vineyard Mystery (Book 3 In Series),Philip R. Craig,Charles Scribner's Sons,,,,,,
My Lady Notorious,Jo Beverley,Signet,,,,,,
In The Shadow Of The Arch (Joe Keough Mysteries),Robert J. Randisi,Leisure Books,,,,,,
Memoirs Of An Invisible Man,H. F. Saint,Atheneum,,,,,,
A Voice Of Our Own: Leading American Women Celebrate The Right To Vote,Nancy M. Neuman,Jossey-Bass,,,,,,
"Found Wanting: Women, Christianity And Sexuality (Sexual Politics)","Alison Webster,Sara Maitland",Cassell,,,,,,
Sisterhoods: Feminists In Film And Fiction (Film/Fiction Volume 3),"Deborah Cartmell,I.Q. Hunter,Heidi Kaye,Imelda Whe",Pluto Press,,,,,,
Theme For Diverse Instruments,Jane Rule,Talonbooks,,,,,,
The Book Of Women: 300 Notable Women History Passed By,"Lynne Griffin,Kelly McCann",Adams Media Corp,,,,,,
K.d. Lang: Carrying The Torch,William Robertson,ECW Press,,,,,,
Bingo,Rita Mae Brown,Bantam,,,,,,
Stone Butch Blues: A Novel,Leslie Feinberg,Alyson Books,,,,,,
Desert Of The Heart,Jane Rule,Talonbooks,,,,,,
Murder At The National Cathedral (Capital Crime Mysteries),Margaret Truman,Fawcett,,,,,,
Cross And The Switchblade,David Wilkerson     ,ZONDERVAN PUBLISHING,,,,,,
East Is East: A John Putnam Thatcher Mystery,Emma Lathen,Harpercollins (Mm),,,,,,
"I, Robot (Bantam Spectra Book)",Isaac Asimov,Spectra,,,,,,
Forward The Foundation (Foundation Novels),Isaac Asimov,Spectra,,,,,,
As You Like It (Signet Classics),"William Shakespeare,Albert Gilman",Signet Classics,,,,,,
Henry V: The Life Of (Signet Classics),"William Shakespeare,John Russell Brown",Signet Classics,,,,,,
King Lear,"William Shakespeare,Russell Fraser",Signet Classics,,,,,,
"King John And Henry VIII (Shakespeare, Signet Classic)","William Shakespeare,William H. Matchett,S. Schoenb",Signet Classics,,,,,,
Coriolanus (Signet Classics),"William Shakespeare,Reuben Brower",Signet Classics,,,,,,
Measure For Measure (Signet Classic Shakespeare),"William Shakespeare,S. Nagarajan",Signet Classics,,,,,,
The Comedy Of Errors,William Shakespeare,Signet Classics,,,,,,
Richard III (Signet Classic Shakespeare),William Shakespeare,Signet Classics,,,,,,
Troilus And Cressida (Signet Classics),"William Shakespeare,Daniel Seltzer",Signet Classics,,,,,,
"All's Well That Ends Well (Shakespeare, Penguin)","William Shakespeare,Barbara Everett",Penguin Classics,,,,,,
"Henry IV, Part 1 (Penguin) (Shakespeare, Penguin) (Pt.1)","William Shakespeare,P. H. Davison",Penguin Classics,,,,,,
"Henry IV, Part 2 (The New Penguin Shakespeare) (Pt.2)","William Shakespeare,P. H. Davison,T. J. B. Spencer",Penguin Classics,,,,,,
Lyon's Pride,Anne McCaffrey,Ace,,,,,,
Triangle:Imzadi 11,Peter David,Pocket Books,,,,,,
Maria Mitchell: The Soul Of An Astronomer (Women Of Spirit),Beatrice Gormley,Eerdmans Pub Co,,,,,,
The Bible Makes Sense,Walter Brueggemann,Westminster John Knox Pr,,,,,,
Meditations To Make You Smile,"Martha J. Beckman,John McPherson",Abingdon Press,,,,,,
Bachelor Girls,Wendy Wasserstein,Vintage,,,,,,
The Most Important Lessons In Life: Letters To A Young Girl,Rachel Chandler,Element Books Ltd,,,,,,
Don't Get Me Started,Kate Clinton,Ballantine Books,,,,,,
Family Outing,"Chastity Bono,Billie Fitzpatrick","Little, Brown And Company",,,,,,
Outlaw School,Rebecca Ore,Eos,,,,,,
"The Hitchhiker's Trilogy, Omnibus Edition",Douglas Adams,Harmony,,,,,,
"The Last Command (Star Wars: The Thrawn Trilogy, Vol. 3)",Timothy Zahn,Spectra,,,,,,
The Last Of The Really Great Whangdoodles 30th Anniversary Edition,Julie Andrews Edwards,HarperCollins,,,,,,
The Piper On The Mountain,Ellis Peters,Mysterious Press,,,,,,
What About The Big Stuff?: Finding Strength And Moving Forward When The Stakes Are High (Don't Sweat The Small Stuff Series),Richard Carlson,Hyperion,,,,,,
The Silent Bride (April Woo Suspense Novels),Leslie Glass,Onyx,,,,,,
Tipping The Velvet: A Novel,Sarah Waters,Riverhead Trade,,,,,,
Dixie Riggs,Sarah Gilbert,"Little, Brown &amp; Company",,,,,,
Weird Ways To Die,Richard Doyle,Berkley,,,,,,
Pride Of Jared Mackade (The Mackade Brothers),Nora Roberts,Silhouette,,,,,,
Buddenbrooks. Jubil?ms- Edition. Verfall Einer Familie.,Thomas Mann,Fischer Taschenbuch,,,,,,
Der Rote Rock,Emmanu?e Bernheim,Klett-Cotta,,,,,,
From A Whisper To A Scream (Key Books),Charles De Lint,Orb Books,,,,,,
Stories Of Your Life And Others,Ted Chiang,Tor Books,,,,,,
Starlight 3 (Starlight (Tor Hardcover)),Patrick Nielsen Hayden,Tor Books,,,,,,
Enemy Glory,Karen Michalson,Tor Fantasy,,,,,,
Starfish,Peter Watts,Tor Science Fiction,,,,,,
Annie John,Jamaica Kincaid,Plume,,,,,,
Silent Partner,Jonathan Kellerman,Bantam,,,,,,
A Summons To Memphis,Peter Taylor,Ballantine Books,,,,,,
The Autobiography Of Foudini M. Cat,Susan Fromberg Schaeffer,Knopf,,,,,,
Jake,Katharine Murray,Thomas Nelson Inc,,,,,,
"Another City, Not My Own",Dominick Dunne,Ballantine Books,,,,,,
Little Altars Everywhere,Rebecca Wells,Harper,,,,,,
The First Eagle (Jim Chee Novels),Tony Hillerman,HarperTorch,,,,,,
Confessions Of Aubrey Beardsley,Donald S Olson,Bantam Doubleday Dell,,,,,,
The Safe House,Nicci French,Michael Joseph Ltd,,,,,,
The Shape Of Snakes,Minette Walters,Unwin Hyman,,,,,,
Schauergeschichten Doppeldecker 1: G?sehaut,"R. L. Stine,G?ter W. Kienitz",Cbj,,,,,,
G?sehaut - Mein Unsichtbarer Freund,"R. L. Stine,G?ter W. Kienitz",Cbj,,,,,,
Ich Knall Euch Ab!,"Morton Rhue,Werner Schmitz",Ravensburger Buchverlag,,,,,,
Blondinentr?me,Milena Moser,Rowohlt Tb.,,,,,,
The Lords Of Discipline,Pat Conroy,Bantam,,,,,,
Fork In The Road,Denis Hamill,Atria,,,,,,
"Grass Roof, Tin Roof",Dao Strom,Mariner Books,,,,,,
This Is My Family (A Little Golden Book),"Mercer Mayer,Gina Mayer",Golden Books,,,,,,
"The Awakening, And Selected Stories",Kate Chopin,Penguin Classics,,,,,,
